event_id,timestamp,station_id,tool_id,controller_id,model_code,program_id,fastening_point,batch_id,shift,torque_nm,angle_deg,current_a,cycle_time_s,retry_count,result,alarm_code,calibration_days_remaining,scenario_label
EVT-00468,2026-07-14T13:36:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.944,97.162,6.413,4.705,0,OK,,18,normal
EVT-00469,2026-07-14T13:38:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.658,96.281,6.384,4.803,0,OK,,17,normal
EVT-00470,2026-07-14T13:40:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,46.969,96.762,6.311,4.715,0,OK,,17,normal
EVT-00471,2026-07-14T13:42:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.21,97.341,6.561,4.749,0,OK,,17,normal
EVT-00472,2026-07-14T13:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.767,95.113,6.52,4.795,0,OK,,17,normal
EVT-00473,2026-07-14T13:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.94,96.584,6.424,4.712,0,OK,,17,normal
EVT-00474,2026-07-14T13:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.57,95.828,6.476,4.791,0,OK,,17,normal
EVT-00475,2026-07-14T13:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.442,96.009,6.453,4.719,0,OK,,16,normal
EVT-00476,2026-07-14T13:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.773,94.057,6.28,4.799,0,OK,,16,normal
EVT-00477,2026-07-14T13:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.306,92.053,6.483,4.867,0,OK,,16,normal
EVT-00478,2026-07-14T13:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.621,96.701,6.305,4.918,0,OK,,16,normal
EVT-00479,2026-07-14T13:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.994,92.731,6.355,4.749,0,OK,,16,normal
EVT-00480,2026-07-14T14:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.385,94.861,6.335,4.655,0,OK,,16,normal
EVT-00481,2026-07-14T14:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.145,94.591,6.485,4.744,0,OK,,15,normal
EVT-00482,2026-07-14T14:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.14,93.626,6.491,4.635,0,OK,,15,normal
EVT-00483,2026-07-14T14:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.122,93.676,6.485,4.728,0,OK,,15,normal
EVT-00484,2026-07-14T14:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.477,95.9,6.292,4.715,0,OK,,15,normal
EVT-00485,2026-07-14T14:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.891,94.754,6.632,4.927,0,OK,,15,hidden_risk
EVT-00486,2026-07-14T14:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.579,94.378,6.394,4.798,0,OK,,15,hidden_risk
EVT-00487,2026-07-14T14:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.076,100.389,6.544,4.887,0,OK,,14,hidden_risk
EVT-00488,2026-07-14T14:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.196,96.426,6.459,4.704,0,OK,,14,hidden_risk
EVT-00489,2026-07-14T14:18:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.388,95.129,6.413,4.694,0,OK,,14,hidden_risk
EVT-00490,2026-07-14T14:20:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.015,93.814,6.513,4.852,0,OK,,14,hidden_risk
EVT-00491,2026-07-14T14:22:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.497,93.741,6.619,4.692,0,OK,,14,hidden_risk
EVT-00492,2026-07-14T14:24:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.937,96.979,6.409,4.844,0,OK,,14,hidden_risk
EVT-00493,2026-07-14T14:26:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.234,92.254,6.408,4.818,0,OK,,13,hidden_risk
EVT-00494,2026-07-14T14:28:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.231,88.801,6.455,4.873,0,OK,,13,hidden_risk
EVT-00495,2026-07-14T14:30:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.6,97.507,6.602,4.948,0,OK,,13,hidden_risk
EVT-00496,2026-07-14T14:32:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.266,94.619,6.592,5.049,1,OK,,13,hidden_risk
EVT-00497,2026-07-14T14:34:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.124,94.848,6.708,4.763,0,OK,,13,hidden_risk
EVT-00498,2026-07-14T14:36:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.652,95.82,6.398,5.071,0,OK,,13,hidden_risk
EVT-00499,2026-07-14T14:38:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,50.224,89.758,6.74,4.986,0,OK,,12,hidden_risk
EVT-00500,2026-07-14T14:40:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.896,95.735,6.552,4.948,0,OK,,12,hidden_risk
EVT-00501,2026-07-14T14:42:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.946,91.76,6.488,4.838,0,OK,,12,hidden_risk
EVT-00502,2026-07-14T14:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.263,99.452,6.35,4.847,1,OK,,12,hidden_risk
EVT-00503,2026-07-14T14:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.865,95.566,6.526,5.014,0,OK,,12,hidden_risk
EVT-00504,2026-07-14T14:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.144,89.759,6.682,4.82,0,OK,,12,hidden_risk
EVT-00505,2026-07-14T14:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.787,93.307,6.381,4.794,0,OK,,11,hidden_risk
EVT-00506,2026-07-14T14:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.932,89.45,6.665,4.946,0,OK,,11,hidden_risk
EVT-00507,2026-07-14T14:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.393,94.967,6.685,4.965,0,OK,,11,hidden_risk
EVT-00508,2026-07-14T14:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.124,94.05,6.653,4.823,0,OK,,11,hidden_risk
EVT-00509,2026-07-14T14:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.786,88.525,6.55,4.976,1,OK,,11,hidden_risk
EVT-00510,2026-07-14T15:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.121,91.262,6.564,5.02,0,OK,,11,hidden_risk
EVT-00511,2026-07-14T15:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.844,95.589,6.724,5.097,0,OK,,10,hidden_risk
EVT-00512,2026-07-14T15:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.107,99.147,6.557,5.076,0,OK,,10,hidden_risk
EVT-00513,2026-07-14T15:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.821,85.715,6.827,4.76,0,OK,,10,hidden_risk
EVT-00514,2026-07-14T15:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.567,86.406,6.882,4.987,1,OK,,10,hidden_risk
EVT-00515,2026-07-14T15:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.425,90.491,6.678,4.991,1,OK,,10,hidden_risk
EVT-00516,2026-07-14T15:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,47.796,86.475,6.856,4.962,1,OK,,10,hidden_risk
EVT-00517,2026-07-14T15:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,49.569,104.705,6.676,5.0,0,OK,,9,hidden_risk
EVT-00518,2026-07-14T15:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,50.22,87.729,6.749,4.935,0,OK,,9,hidden_risk
EVT-00519,2026-07-14T15:18:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.716,97.202,6.625,4.785,1,OK,,9,hidden_risk
EVT-00520,2026-07-14T15:20:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-04,A,48.737,93.705,6.766,5.065,0,OK,,9,hidden_risk
